0 ~Animal Snake Large with Raised Head - without Patternable Surfaces
5 24 -.772 -2.144 75.283 -.766 -1.271 74.76 -3.369 -2.648 73.728 .714 -1.996 75.054
5 24 -.766 -1.271 74.76 -.585 -.88 74.376 -2.404 -.483 72.635 .374 -1.108 74.516
5 24 -.585 -.88 74.376 -2.404 -.483 72.635 -.766 -1.271 74.76 -1.426 -.317 71.977
5 24 -.585 -.88 74.376 -1.426 -.317 71.977 -2.404 -.483 72.635 -.099 -.66 73.854
5 24 -.585 -.88 74.376 -.099 -.66 73.854 -1.426 -.317 71.977 .374 -1.108 74.516
5 24 -3.177 -7.632 64.196 -5.981 -6.198 66.809 -4.536 -6.306 63.077 -4.27 -7.404 67.374
5 24 -5.981 -6.198 66.809 -4.536 -6.306 63.077 -3.177 -7.632 64.196 -6.584 -3.697 66.431
5 24 -3.177 -7.632 64.196 -4.27 -7.404 67.374 -5.981 -6.198 66.809 -1.762 -7.866 65.427
5 24 -4.27 -7.404 67.374 -5.981 -6.198 66.809 -3.177 -7.632 64.196 -5.755 -5.526 70.413
5 24 -5.981 -6.198 66.809 -6.584 -3.697 66.431 -4.536 -6.306 63.077 -6.227 -3.3 70.129
5 24 -6.584 -3.697 66.431 -4.536 -6.306 63.077 -5.981 -6.198 66.809 -4.983 -3.978 62.647
5 24 -1.762 -7.866 65.427 -4.27 -7.404 67.374 -3.177 -7.632 64.196 -2.624 -7.575 67.906
5 24 -1.762 -7.866 65.427 -2.624 -7.575 67.906 -4.27 -7.404 67.374 -.474 -7.23 66.516
5 24 -2.624 -7.575 67.906 -4.27 -7.404 67.374 -1.762 -7.866 65.427 -4.218 -6.781 70.416
5 24 -.474 -7.23 66.516 -2.624 -7.575 67.906 -1.762 -7.866 65.427 -1.417 -7.09 68.324
5 24 -1.417 -7.09 68.324 -2.624 -7.575 67.906 -.474 -7.23 66.516 -2.518 -7.018 70.174
5 24 -2.624 -7.575 67.906 -4.218 -6.781 70.416 -4.27 -7.404 67.374 -2.518 -7.018 70.174
5 24 -4.218 -6.781 70.416 -4.27 -7.404 67.374 -2.624 -7.575 67.906 -5.755 -5.526 70.413
5 24 -2.624 -7.575 67.906 -2.518 -7.018 70.174 -4.218 -6.781 70.416 -1.417 -7.09 68.324
5 24 -5.981 -6.198 66.809 -6.227 -3.3 70.129 -6.584 -3.697 66.431 -5.755 -5.526 70.413
5 24 -5.981 -6.198 66.809 -5.755 -5.526 70.413 -6.227 -3.3 70.129 -4.27 -7.404 67.374
5 24 -4.27 -7.404 67.374 -5.755 -5.526 70.413 -5.981 -6.198 66.809 -4.218 -6.781 70.416
5 24 .398 -.764 73.335 .374 -1.108 74.516 .994 -1.147 73.529 -.099 -.66 73.854
5 24 .374 -1.108 74.516 .994 -1.147 73.529 .398 -.764 73.335 1.539 -2.126 73.897
5 24 -.099 -.66 73.854 .374 -1.108 74.516 .398 -.764 73.335 -.585 -.88 74.376
5 24 .374 -1.108 74.516 1.539 -2.126 73.897 .994 -1.147 73.529 .714 -1.996 75.054
5 24 .374 -1.108 74.516 .714 -1.996 75.054 1.539 -2.126 73.897 -.766 -1.271 74.76
5 24 .714 -1.996 75.054 1.539 -2.126 73.897 .374 -1.108 74.516 1.374 -3.317 74.156
5 24 -.766 -1.271 74.76 .714 -1.996 75.054 .374 -1.108 74.516 -.772 -2.144 75.283
5 24 .374 -1.108 74.516 -.766 -1.271 74.76 .714 -1.996 75.054 -.585 -.88 74.376
5 24 -.772 -2.144 75.283 .714 -1.996 75.054 -.766 -1.271 74.76 -.511 -3.181 75.274
5 24 -.585 -.88 74.376 .374 -1.108 74.516 -.099 -.66 73.854 -.766 -1.271 74.76
5 24 .714 -1.996 75.054 1.374 -3.317 74.156 1.539 -2.126 73.897 .68 -3.105 75.043
5 24 .714 -1.996 75.054 .68 -3.105 75.043 1.374 -3.317 74.156 -.511 -3.181 75.274
5 24 .68 -3.105 75.043 1.374 -3.317 74.156 .714 -1.996 75.054 .859 -4.003 74.209
5 24 .68 -3.105 75.043 .859 -4.003 74.209 1.374 -3.317 74.156 .365 -3.878 74.698
5 24 .68 -3.105 75.043 .365 -3.878 74.698 .859 -4.003 74.209 -.17 -3.722 74.997
5 24 .68 -3.105 75.043 -.17 -3.722 74.997 .365 -3.878 74.698 -.511 -3.181 75.274
5 24 .68 -3.105 75.043 -.511 -3.181 75.274 -.17 -3.722 74.997 .714 -1.996 75.054
5 24 .714 -1.996 75.054 -.511 -3.181 75.274 .68 -3.105 75.043 -.772 -2.144 75.283
5 24 6.83 -.769 54.925 9.203 0 54.932 7.99 -.853 53.709 7.678 0 56.133
5 24 9.203 0 54.932 7.99 -.853 53.709 6.83 -.769 54.925 10.633 0 51.842
5 24 10.633 0 51.842 7.99 -.853 53.709 9.203 0 54.932 9.111 -1.061 51.099
5 24 10.633 0 51.842 9.111 -1.061 51.099 7.99 -.853 53.709 10.25 0 47.825
5 24 10.25 0 47.825 9.111 -1.061 51.099 10.633 0 51.842 8.933 -.835 47.956
5 24 10.25 0 47.825 8.933 -.835 47.956 9.111 -1.061 51.099 8.59 0 45.818
5 24 -3.124 -30.655 -64.269 -3.355 -29.382 -62.426 -3.348 -28.976 -64.38 -3.113 -30.762 -62.5
2 24 -3.355 -29.382 -62.426 -3.348 -28.976 -64.38
5 24 -3.124 -30.655 -64.269 -3.113 -30.762 -62.5 -3.355 -29.382 -62.426 -2.61 -32.044 -63.984
5 24 -3.113 -30.762 -62.5 -3.355 -29.382 -62.426 -3.124 -30.655 -64.269 -3.208 -29.857 -60.162
5 24 -3.113 -30.762 -62.5 -3.208 -29.857 -60.162 -3.355 -29.382 -62.426 -2.955 -30.96 -60.177
2 24 -3.208 -29.857 -60.162 -3.355 -29.382 -62.426
5 24 -3.113 -30.762 -62.5 -2.955 -30.96 -60.177 -3.208 -29.857 -60.162 -2.488 -32.126 -62.415
5 24 -2.955 -30.96 -60.177 -3.208 -29.857 -60.162 -3.113 -30.762 -62.5 -2.327 -30.909 -57.922
5 24 -2.61 -32.044 -63.984 -3.113 -30.762 -62.5 -3.124 -30.655 -64.269 -2.488 -32.126 -62.415
5 24 -2.61 -32.044 -63.984 -2.488 -32.126 -62.415 -3.113 -30.762 -62.5 -1.835 -33.058 -64.409
5 24 -2.488 -32.126 -62.415 -3.113 -30.762 -62.5 -2.61 -32.044 -63.984 -2.955 -30.96 -60.177
5 24 -2.488 -32.126 -62.415 -2.955 -30.96 -60.177 -3.113 -30.762 -62.5 -1.976 -32.533 -59.276
5 24 -1.835 -33.058 -64.409 -2.488 -32.126 -62.415 -2.61 -32.044 -63.984 -1.521 -33.293 -61.691
2 24 -1.835 -33.058 -64.409 -1.521 -33.293 -61.691
5 24 -1.521 -33.293 -61.691 -2.488 -32.126 -62.415 -1.835 -33.058 -64.409 -1.976 -32.533 -59.276
5 24 -1.521 -33.293 -61.691 -1.976 -32.533 -59.276 -2.488 -32.126 -62.415 -.48 -33.776 -58.991
5 24 -1.976 -32.533 -59.276 -2.488 -32.126 -62.415 -1.521 -33.293 -61.691 -2.955 -30.96 -60.177
5 24 -1.976 -32.533 -59.276 -2.955 -30.96 -60.177 -2.488 -32.126 -62.415 -2.327 -30.909 -57.922
2 24 -1.521 -33.293 -61.691 -.48 -33.776 -58.991
5 24 -.48 -33.776 -58.991 -1.976 -32.533 -59.276 -1.521 -33.293 -61.691 -1.102 -32.455 -57.269
5 24 .298 -33.888 -64.257 -1.521 -33.293 -61.691 -1.835 -33.058 -64.409 .437 -33.935 -61.615
5 24 .298 -33.888 -64.257 .437 -33.935 -61.615 -1.521 -33.293 -61.691 3.95 -34.226 -64.251
5 24 .437 -33.935 -61.615 -1.521 -33.293 -61.691 .298 -33.888 -64.257 -.48 -33.776 -58.991
5 24 .437 -33.935 -61.615 -.48 -33.776 -58.991 -1.521 -33.293 -61.691 .965 -34.039 -59.682
5 24 .437 -33.935 -61.615 .965 -34.039 -59.682 -.48 -33.776 -58.991 3.921 -34.235 -61.617
5 24 .965 -34.039 -59.682 -.48 -33.776 -58.991 .437 -33.935 -61.615 1.807 -33.941 -56.328
5 24 3.95 -34.226 -64.251 .437 -33.935 -61.615 .298 -33.888 -64.257 3.921 -34.235 -61.617
5 24 3.95 -34.226 -64.251 3.921 -34.235 -61.617 .437 -33.935 -61.615 7.435 -33.95 -61.665
5 24 3.921 -34.235 -61.617 .437 -33.935 -61.615 3.95 -34.226 -64.251 .965 -34.039 -59.682
5 24 3.921 -34.235 -61.617 .965 -34.039 -59.682 .437 -33.935 -61.615 3.986 -34.214 -59.35
5 24 3.921 -34.235 -61.617 3.986 -34.214 -59.35 .965 -34.039 -59.682 7.001 -34.038 -59.423
5 24 3.986 -34.214 -59.35 .965 -34.039 -59.682 3.921 -34.235 -61.617 1.807 -33.941 -56.328
5 24 1.807 -33.941 -56.328 .965 -34.039 -59.682 3.986 -34.214 -59.35 -.48 -33.776 -58.991
5 24 3.986 -34.214 -59.35 1.807 -33.941 -56.328 .965 -34.039 -59.682 3.974 -34.03 -55.955
2 24 1.807 -33.941 -56.328 -.48 -33.776 -58.991
5 24 3.986 -34.214 -59.35 3.974 -34.03 -55.955 1.807 -33.941 -56.328 6.124 -33.897 -56.343
2 24 3.974 -34.03 -55.955 1.807 -33.941 -56.328
2 24 6.124 -33.897 -56.343 3.974 -34.03 -55.955
5 24 3.986 -34.214 -59.35 6.124 -33.897 -56.343 3.974 -34.03 -55.955 7.001 -34.038 -59.423
5 24 3.986 -34.214 -59.35 7.001 -34.038 -59.423 6.124 -33.897 -56.343 3.921 -34.235 -61.617
5 24 7.001 -34.038 -59.423 6.124 -33.897 -56.343 3.986 -34.214 -59.35 8.422 -33.784 -58.992
5 24 3.921 -34.235 -61.617 7.001 -34.038 -59.423 3.986 -34.214 -59.35 7.435 -33.95 -61.665
5 24 3.95 -34.226 -64.251 7.435 -33.95 -61.665 3.921 -34.235 -61.617 7.602 -33.888 -64.257
5 24 7.435 -33.95 -61.665 3.921 -34.235 -61.617 3.95 -34.226 -64.251 7.001 -34.038 -59.423
5 24 7.435 -33.95 -61.665 7.001 -34.038 -59.423 3.921 -34.235 -61.617 8.422 -33.784 -58.992
5 24 8.422 -33.784 -58.992 7.001 -34.038 -59.423 7.435 -33.95 -61.665 6.124 -33.897 -56.343
5 24 7.435 -33.95 -61.665 8.422 -33.784 -58.992 7.001 -34.038 -59.423 9.474 -33.301 -61.692
2 24 8.422 -33.784 -58.992 6.124 -33.897 -56.343
5 24 7.435 -33.95 -61.665 9.474 -33.301 -61.692 8.422 -33.784 -58.992 7.602 -33.888 -64.257
2 24 9.474 -33.301 -61.692 8.422 -33.784 -58.992
5 24 7.602 -33.888 -64.257 9.474 -33.301 -61.692 7.435 -33.95 -61.665 9.735 -33.058 -64.409
5 24 7.435 -33.95 -61.665 7.602 -33.888 -64.257 9.474 -33.301 -61.692 3.95 -34.226 -64.251
2 24 9.735 -33.058 -64.409 9.474 -33.301 -61.692
5 24 -3.355 -29.382 -62.426 -3.077 -28.306 -64.209 -3.348 -28.976 -64.38 -3.223 -28.455 -62.28
5 24 -3.355 -29.382 -62.426 -3.223 -28.455 -62.28 -3.077 -28.306 -64.209 -3.208 -29.857 -60.162
2 24 -3.223 -28.455 -62.28 -3.077 -28.306 -64.209
5 24 -3.208 -29.857 -60.162 -3.055 -28.843 -59.724 -3.223 -28.455 -62.28 -2.327 -30.909 -57.922
5 24 -3.055 -28.843 -59.724 -3.223 -28.455 -62.28 -3.208 -29.857 -60.162 -3.014 -27.159 -61.928
5 24 -1.102 -32.455 -57.269 -1.976 -32.533 -59.276 -.48 -33.776 -58.991 -2.327 -30.909 -57.922
5 24 -.48 -33.776 -58.991 -1.102 -32.455 -57.269 -1.976 -32.533 -59.276 1.807 -33.941 -56.328
5 24 1.807 -33.941 -56.328 -1.102 -32.455 -57.269 -.48 -33.776 -58.991 1.46 -33.484 -55.598
5 24 1.807 -33.941 -56.328 1.46 -33.484 -55.598 -1.102 -32.455 -57.269 4.027 -33.852 -55.252
5 24 1.46 -33.484 -55.598 -1.102 -32.455 -57.269 1.807 -33.941 -56.328 .108 -31.434 -54.517
5 24 4.027 -33.852 -55.252 1.46 -33.484 -55.598 1.807 -33.941 -56.328 1.632 -33.089 -54.411
5 24 1.807 -33.941 -56.328 4.027 -33.852 -55.252 1.46 -33.484 -55.598 3.974 -34.03 -55.955
5 24 3.974 -34.03 -55.955 4.027 -33.852 -55.252 1.807 -33.941 -56.328 6.124 -33.897 -56.343
5 24 4.027 -33.852 -55.252 1.632 -33.089 -54.411 1.46 -33.484 -55.598 4.249 -33.668 -54.371
5 24 1.632 -33.089 -54.411 1.46 -33.484 -55.598 4.027 -33.852 -55.252 .108 -31.434 -54.517
5 24 4.027 -33.852 -55.252 4.249 -33.668 -54.371 1.632 -33.089 -54.411 6.418 -33.491 -55.566
5 24 1.46 -33.484 -55.598 .108 -31.434 -54.517 -1.102 -32.455 -57.269 1.632 -33.089 -54.411
5 24 .108 -31.434 -54.517 -1.102 -32.455 -57.269 1.46 -33.484 -55.598 -.287 -29.811 -54.723
5 24 -.287 -29.811 -54.723 -1.102 -32.455 -57.269 .108 -31.434 -54.517 -2.327 -30.909 -57.922
5 24 -.287 -29.811 -54.723 -2.327 -30.909 -57.922 -1.102 -32.455 -57.269 -1.936 -28.667 -57.806
5 24 -2.327 -30.909 -57.922 -1.102 -32.455 -57.269 -.287 -29.811 -54.723 -1.976 -32.533 -59.276
5 24 -2.327 -30.909 -57.922 -1.976 -32.533 -59.276 -1.102 -32.455 -57.269 -2.955 -30.96 -60.177
5 24 -2.327 -30.909 -57.922 -2.955 -30.96 -60.177 -1.976 -32.533 -59.276 -3.208 -29.857 -60.162
5 24 -.287 -29.811 -54.723 -1.936 -28.667 -57.806 -2.327 -30.909 -57.922 .147 -28.099 -55.352
5 24 -1.936 -28.667 -57.806 -2.327 -30.909 -57.922 -.287 -29.811 -54.723 -3.055 -28.843 -59.724
5 24 .147 -28.099 -55.352 -1.936 -28.667 -57.806 -.287 -29.811 -54.723 .449 -26.753 -57.613
5 24 6.124 -33.897 -56.343 4.027 -33.852 -55.252 3.974 -34.03 -55.955 6.418 -33.491 -55.566
5 24 6.124 -33.897 -56.343 6.418 -33.491 -55.566 4.027 -33.852 -55.252 9.113 -32.511 -57.229
5 24 6.418 -33.491 -55.566 4.027 -33.852 -55.252 6.124 -33.897 -56.343 4.249 -33.668 -54.371
5 24 6.418 -33.491 -55.566 4.249 -33.668 -54.371 4.027 -33.852 -55.252 6.605 -33.154 -54.666
5 24 9.113 -32.511 -57.229 6.418 -33.491 -55.566 6.124 -33.897 -56.343 8.347 -32.049 -55.153
5 24 6.124 -33.897 -56.343 9.113 -32.511 -57.229 6.418 -33.491 -55.566 8.422 -33.784 -58.992
5 24 8.422 -33.784 -58.992 9.113 -32.511 -57.229 6.124 -33.897 -56.343 9.932 -32.541 -59.274
5 24 6.418 -33.491 -55.566 6.605 -33.154 -54.666 4.249 -33.668 -54.371 8.347 -32.049 -55.153
5 24 8.347 -32.049 -55.153 6.418 -33.491 -55.566 9.113 -32.511 -57.229 6.605 -33.154 -54.666
5 24 9.113 -32.511 -57.229 8.347 -32.049 -55.153 6.418 -33.491 -55.566 9.36 -30.436 -55.582
5 24 9.113 -32.511 -57.229 9.36 -30.436 -55.582 8.347 -32.049 -55.153 10.334 -30.702 -57.741
5 24 9.113 -32.511 -57.229 10.334 -30.702 -57.741 9.36 -30.436 -55.582 9.932 -32.541 -59.274
5 24 10.334 -30.702 -57.741 9.36 -30.436 -55.582 9.113 -32.511 -57.229 9.173 -28.267 -56.274
5 24 10.334 -30.702 -57.741 9.173 -28.267 -56.274 9.36 -30.436 -55.582 10.048 -28.345 -57.89
5 24 10.334 -30.702 -57.741 10.048 -28.345 -57.89 9.173 -28.267 -56.274 11.141 -29.642 -60.056
5 24 10.048 -28.345 -57.89 9.173 -28.267 -56.274 10.334 -30.702 -57.741 7.857 -26.708 -57.903
5 24 -2.327 -30.909 -57.922 -3.208 -29.857 -60.162 -2.955 -30.96 -60.177 -3.055 -28.843 -59.724
5 24 -3.055 -28.843 -59.724 -2.327 -30.909 -57.922 -1.936 -28.667 -57.806 -3.208 -29.857 -60.162
5 24 -1.936 -28.667 -57.806 -3.055 -28.843 -59.724 -2.327 -30.909 -57.922 -2.298 -26.75 -61.021
5 24 -3.055 -28.843 -59.724 -3.014 -27.159 -61.928 -3.223 -28.455 -62.28 -2.298 -26.75 -61.021
5 24 -3.014 -27.159 -61.928 -3.223 -28.455 -62.28 -3.055 -28.843 -59.724 -3.077 -28.306 -64.209
5 24 -3.014 -27.159 -61.928 -3.077 -28.306 -64.209 -3.223 -28.455 -62.28 -2.812 -26.451 -63.937
5 24 -3.014 -27.159 -61.928 -2.812 -26.451 -63.937 -3.077 -28.306 -64.209 -2.035 -25.825 -63.662
5 24 -2.035 -25.825 -63.662 -3.014 -27.159 -61.928 -2.298 -26.75 -61.021 -2.812 -26.451 -63.937
5 24 -3.014 -27.159 -61.928 -2.298 -26.75 -61.021 -2.035 -25.825 -63.662 -3.055 -28.843 -59.724
2 24 -2.298 -26.75 -61.021 -2.035 -25.825 -63.662
5 24 -3.055 -28.843 -59.724 -2.298 -26.75 -61.021 -3.014 -27.159 -61.928 -1.936 -28.667 -57.806
2 24 -1.936 -28.667 -57.806 -2.298 -26.75 -61.021
5 24 -.526 -25.417 -63.455 -.527 -26.056 -60.817 3.95 -25.122 -63.37 -2.298 -26.75 -61.021
5 24 -.527 -26.056 -60.817 3.99 -25.697 -60.773 3.95 -25.122 -63.37 .449 -26.753 -57.613
5 24 3.99 -25.697 -60.773 3.95 -25.122 -63.37 -.527 -26.056 -60.817 8.426 -25.417 -63.455
5 24 -.527 -26.056 -60.817 .449 -26.753 -57.613 3.99 -25.697 -60.773 -1.936 -28.667 -57.806
5 24 .449 -26.753 -57.613 3.99 -25.697 -60.773 -.527 -26.056 -60.817 4.204 -26.157 -57.802
5 24 -.527 -26.056 -60.817 -1.936 -28.667 -57.806 .449 -26.753 -57.613 -2.298 -26.75 -61.021
5 24 -.527 -26.056 -60.817 -2.298 -26.75 -61.021 -1.936 -28.667 -57.806 -.526 -25.417 -63.455
5 24 -.526 -25.417 -63.455 -2.298 -26.75 -61.021 -.527 -26.056 -60.817 -2.035 -25.825 -63.662
5 24 .449 -26.753 -57.613 4.204 -26.157 -57.802 3.99 -25.697 -60.773 1.745 -26.613 -56.122
5 24 4.204 -26.157 -57.802 3.99 -25.697 -60.773 .449 -26.753 -57.613 7.857 -26.708 -57.903
2 24 10.062 -26.566 -60.873 9.935 -25.825 -63.662
5 24 8.426 -25.417 -63.455 10.062 -26.566 -60.873 9.935 -25.825 -63.662 8.361 -26.047 -60.708
5 24 8.426 -25.417 -63.455 8.361 -26.047 -60.708 10.062 -26.566 -60.873 3.99 -25.697 -60.773
5 24 8.361 -26.047 -60.708 10.062 -26.566 -60.873 8.426 -25.417 -63.455 7.857 -26.708 -57.903
5 24 7.857 -26.708 -57.903 10.062 -26.566 -60.873 8.361 -26.047 -60.708 10.048 -28.345 -57.89
5 24 8.361 -26.047 -60.708 7.857 -26.708 -57.903 10.062 -26.566 -60.873 3.99 -25.697 -60.773
5 24 7.857 -26.708 -57.903 10.048 -28.345 -57.89 10.062 -26.566 -60.873 9.173 -28.267 -56.274
2 24 10.048 -28.345 -57.89 10.062 -26.566 -60.873
5 24 3.99 -25.697 -60.773 8.361 -26.047 -60.708 8.426 -25.417 -63.455 7.857 -26.708 -57.903
5 24 3.99 -25.697 -60.773 7.857 -26.708 -57.903 8.361 -26.047 -60.708 4.204 -26.157 -57.802
5 24 4.204 -26.157 -57.802 7.857 -26.708 -57.903 3.99 -25.697 -60.773 7.348 -26.573 -56.699
5 24 4.204 -26.157 -57.802 7.348 -26.573 -56.699 7.857 -26.708 -57.903 4.592 -25.917 -56.643
5 24 7.348 -26.573 -56.699 7.857 -26.708 -57.903 4.204 -26.157 -57.802 9.173 -28.267 -56.274
5 24 4.204 -26.157 -57.802 4.592 -25.917 -56.643 7.348 -26.573 -56.699 1.745 -26.613 -56.122
5 24 4.204 -26.157 -57.802 1.745 -26.613 -56.122 4.592 -25.917 -56.643 .449 -26.753 -57.613
5 24 .449 -26.753 -57.613 1.745 -26.613 -56.122 4.204 -26.157 -57.802 .147 -28.099 -55.352
5 24 .449 -26.753 -57.613 .147 -28.099 -55.352 1.745 -26.613 -56.122 -1.936 -28.667 -57.806
5 24 7.857 -26.708 -57.903 9.173 -28.267 -56.274 10.048 -28.345 -57.89 7.348 -26.573 -56.699
2 24 11.248 -28.976 -64.38 11.278 -29.373 -61.672
5 24 11.278 -29.373 -61.672 11.024 -30.655 -64.269 11.248 -28.976 -64.38 11.047 -30.858 -61.71
5 24 11.278 -29.373 -61.672 11.047 -30.858 -61.71 11.024 -30.655 -64.269 11.141 -29.642 -60.056
5 24 11.047 -30.858 -61.71 11.024 -30.655 -64.269 11.278 -29.373 -61.672 10.51 -32.044 -63.984
2 24 11.278 -29.373 -61.672 11.141 -29.642 -60.056
5 24 11.141 -29.642 -60.056 11.047 -30.858 -61.71 11.278 -29.373 -61.672 10.813 -31.027 -59.397
5 24 11.141 -29.642 -60.056 10.813 -31.027 -59.397 11.047 -30.858 -61.71 10.334 -30.702 -57.741
5 24 10.813 -31.027 -59.397 11.047 -30.858 -61.71 11.141 -29.642 -60.056 10.374 -32.25 -61.658
5 24 11.047 -30.858 -61.71 10.51 -32.044 -63.984 11.024 -30.655 -64.269 10.374 -32.25 -61.658
5 24 11.047 -30.858 -61.71 10.374 -32.25 -61.658 10.51 -32.044 -63.984 10.813 -31.027 -59.397
5 24 10.374 -32.25 -61.658 10.51 -32.044 -63.984 11.047 -30.858 -61.71 9.474 -33.301 -61.692
5 24 10.813 -31.027 -59.397 10.374 -32.25 -61.658 11.047 -30.858 -61.71 9.932 -32.541 -59.274
5 24 10.374 -32.25 -61.658 9.474 -33.301 -61.692 10.51 -32.044 -63.984 9.932 -32.541 -59.274
5 24 9.474 -33.301 -61.692 10.51 -32.044 -63.984 10.374 -32.25 -61.658 9.735 -33.058 -64.409
5 24 10.374 -32.25 -61.658 9.932 -32.541 -59.274 9.474 -33.301 -61.692 10.813 -31.027 -59.397
5 24 9.932 -32.541 -59.274 9.474 -33.301 -61.692 10.374 -32.25 -61.658 8.422 -33.784 -58.992
5 24 10.813 -31.027 -59.397 9.932 -32.541 -59.274 10.374 -32.25 -61.658 10.334 -30.702 -57.741
5 24 9.932 -32.541 -59.274 8.422 -33.784 -58.992 9.474 -33.301 -61.692 9.113 -32.511 -57.229
5 24 9.932 -32.541 -59.274 9.113 -32.511 -57.229 8.422 -33.784 -58.992 10.334 -30.702 -57.741
5 24 10.813 -31.027 -59.397 10.334 -30.702 -57.741 9.932 -32.541 -59.274 11.141 -29.642 -60.056
2 24 11.141 -29.642 -60.056 10.334 -30.702 -57.741
5 24 10.977 -28.306 -64.209 11.278 -29.373 -61.672 11.248 -28.976 -64.38 11.173 -28.485 -61.577
2 24 10.977 -28.306 -64.209 11.173 -28.485 -61.577
5 24 11.173 -28.485 -61.577 11.278 -29.373 -61.672 10.977 -28.306 -64.209 11.141 -29.642 -60.056
5 24 11.173 -28.485 -61.577 11.016 -28.748 -59.763 11.141 -29.642 -60.056 11.003 -27.434 -61.269
5 24 11.016 -28.748 -59.763 11.141 -29.642 -60.056 11.173 -28.485 -61.577 10.048 -28.345 -57.89
5 24 11.016 -28.748 -59.763 10.048 -28.345 -57.89 11.141 -29.642 -60.056 10.062 -26.566 -60.873
5 24 10.048 -28.345 -57.89 11.141 -29.642 -60.056 11.016 -28.748 -59.763 10.334 -30.702 -57.741
5 24 10.712 -26.451 -63.937 11.003 -27.434 -61.269 10.977 -28.306 -64.209 9.935 -25.825 -63.662
5 24 11.003 -27.434 -61.269 10.977 -28.306 -64.209 10.712 -26.451 -63.937 11.173 -28.485 -61.577
5 24 11.003 -27.434 -61.269 11.173 -28.485 -61.577 10.977 -28.306 -64.209 11.016 -28.748 -59.763
5 24 11.003 -27.434 -61.269 11.016 -28.748 -59.763 11.173 -28.485 -61.577 10.062 -26.566 -60.873
5 24 11.003 -27.434 -61.269 10.062 -26.566 -60.873 11.016 -28.748 -59.763 9.935 -25.825 -63.662
5 24 10.062 -26.566 -60.873 11.016 -28.748 -59.763 11.003 -27.434 -61.269 10.048 -28.345 -57.89
5 24 9.935 -25.825 -63.662 11.003 -27.434 -61.269 10.712 -26.451 -63.937 10.062 -26.566 -60.873
5 24 9.262 -9.142 .574 5.727 -7.113 -3.535 10.91 -7.518 -.669 4.429 -8.778 -2.368
5 24 5.727 -7.113 -3.535 10.91 -7.518 -.669 9.262 -9.142 .574 6.354 -4.876 -4.182
5 24 6.354 -4.876 -4.182 10.91 -7.518 -.669 5.727 -7.113 -3.535 11.766 -5.142 -1.269
5 24 6.354 -4.876 -4.182 11.766 -5.142 -1.269 10.91 -7.518 -.669 6.246 -2.646 -4.208
5 24 6.246 -2.646 -4.208 11.766 -5.142 -1.269 6.354 -4.876 -4.182 11.96 -2.655 -1.178
5 24 8.109 -3.61 11.085 8.098 -3.621 9.342 8.417 -5.62 11.038 8.761 -1.625 9.388
5 24 8.109 -3.61 11.085 8.761 -1.625 9.388 8.098 -3.621 9.342 8.66 -1.648 11.119
5 24 8.66 -1.648 11.119 8.761 -1.625 9.388 8.109 -3.61 11.085 9.866 0 9.468
5 24 8.66 -1.648 11.119 9.866 0 9.468 8.761 -1.625 9.388 9.801 0 11.447
5 24 -4.923 0 -18.814 -8.4 -2.065 -15.655 -7.278 0 -15.095 -6.002 -2.035 -19.692
5 24 -6.002 -2.035 -19.692 -8.4 -2.065 -15.655 -4.923 0 -18.814 -6.503 -4.705 -19.742
5 24 -6.503 -4.705 -19.742 -8.4 -2.065 -15.655 -6.002 -2.035 -19.692 -8.749 -4.839 -15.701
5 24 -6.503 -4.705 -19.742 -8.749 -4.839 -15.701 -8.4 -2.065 -15.655 -5.878 -7.06 -19.292
5 24 -5.878 -7.06 -19.292 -7.989 -7.243 -15.407 -8.749 -4.839 -15.701 -6.239 -8.919 -14.91
5 24 -5.878 -7.06 -19.292 -6.239 -8.919 -14.91 -7.989 -7.243 -15.407 -4.346 -8.783 -18.459
5 24 -4.346 -8.783 -18.459 -6.239 -8.919 -14.91 -5.878 -7.06 -19.292 -3.662 -9.449 -13.974
5 24 -1.522 -8.455 -6.99 -2.471 -8.5 -9.046 -.66 -6.614 -9.264 -4.743 -9.48 -7.876
5 24 -.66 -6.614 -9.264 .049 -6.695 -7.475 -1.522 -8.455 -6.99 .708 -4.724 -7.75
5 24 -.66 -6.614 -9.264 .708 -4.724 -7.75 .049 -6.695 -7.475 .055 -4.586 -9.353
5 24 .055 -4.586 -9.353 .708 -4.724 -7.75 -.66 -6.614 -9.264 .408 -2.471 -7.727
5 24 .055 -4.586 -9.353 .408 -2.471 -7.727 .708 -4.724 -7.75 -.287 -2.387 -9.332
5 24 -.287 -2.387 -9.332 .408 -2.471 -7.727 .055 -4.586 -9.353 -1.059 0 -6.787
5 24 -.287 -2.387 -9.332 -1.059 0 -6.787 .408 -2.471 -7.727 -2.221 0 -8.745
5 24 -1.522 -8.455 -6.99 -4.743 -9.48 -7.876 -2.471 -8.5 -9.046 -3.387 -9.486 -5.625
5 24 -3.387 -9.486 -5.625 -4.743 -9.48 -7.876 -1.522 -8.455 -6.99 -5.672 -9.113 -4.276
5 24 -5.672 -9.113 -4.276 -4.743 -9.48 -7.876 -3.387 -9.486 -5.625 -7.148 -9.034 -7.095
5 24 -5.672 -9.113 -4.276 -7.148 -9.034 -7.095 -4.743 -9.48 -7.876 -7.147 -7.348 -3.281
